Time,Magnitude
8471,1.003462
8472,1.003955
8473,1.002006
8474,1.004453
8475,1.001049
8476,1.002490
8477,1.004449
8478,1.002495
8479,1.002994
8480,1.003966
8481,1.001541
8482,1.004928
8483,1.002490
8484,1.005415
8485,1.007855
8486,1.004436
8487,1.005417
8488,1.004937
8489,1.002514
8490,1.002980
8491,1.003464
8492,1.004438
8493,1.005435
8494,1.003499
8495,1.006409
8496,1.006891
8497,1.003966
8498,1.002978
8499,1.001995
8500,1.005916
8501,1.005908
8502,1.003460
8503,1.004921
8504,1.003950
8505,1.002968
8506,1.003941
8507,1.004433
8508,1.006876
8509,1.002023
8510,1.001036
8511,1.003959
8512,1.003468
8513,1.004431
8514,1.006406
8515,1.002501
8516,1.003950
8517,1.003971
8518,1.002978
8519,1.006871
8520,1.002970
8521,1.000544
8522,1.005438
8523,1.003452
8524,1.002994
8525,1.002501
8526,1.003970
8527,1.006886
8528,1.003486
8529,1.006894
8530,1.006382
8531,1.008841
8532,1.005905
8533,1.005395
8534,1.004943
8535,1.007861
8536,1.006891
8537,1.003946
8538,1.005414
8539,1.005910
8540,1.007383
8541,1.001532
8542,1.004449
8543,1.004945
8544,1.004936
8545,1.002968
8546,1.003944
8547,1.002984
8548,1.000550
8549,1.003961
8550,1.002492
8551,1.005426
8552,1.003946
8553,1.004426
8554,1.003965
8555,1.008345
8556,1.004441
8557,1.004938
8558,1.002023
8559,1.006396
8560,1.006401
8561,1.002024
8562,1.004431
8563,1.005888
8564,1.007369
8565,1.004464
8566,1.003973
8567,1.001525
8568,1.003464
8569,1.003446
8570,1.005424
8571,1.004947
8572,1.005436
8573,1.006896
8574,1.002004
8575,1.002986
8576,1.006407
8577,1.004942
8578,1.005426
8579,1.004927
8580,1.004938
8581,1.002988
8582,1.004484
8583,1.003495
8584,1.004433
8585,1.001034
8586,1.004946
8587,1.005942
8588,1.006905
8589,1.004473
8590,1.002988
8591,1.004438
8592,1.003493
8593,1.003948
8594,1.001999
8595,1.002981
8596,1.004454
8597,1.005924
8598,1.002018
8599,1.006899
8600,1.004927
8601,1.002490
8602,1.002974
8603,1.005903
8604,1.003970
8605,1.001507
8606,1.004944
8607,1.005908
8608,1.007870
8609,1.004927
8610,1.004433
8611,1.003473
8612,1.003478
8613,1.003963
8614,1.005430
8615,1.003465
8616,1.004925
8617,1.003939
8618,1.002488
8619,1.002008
8620,1.002967
8621,1.004946
8622,1.002974
8623,1.005422
8624,1.005911
8625,1.003966
8626,1.005421
8627,1.004931
8628,1.004921
8629,1.002983
8630,1.002480
8631,1.001507
8632,1.004936
8633,1.005424
8634,1.005916
8635,1.002994
8636,1.004456
8637,1.003464
8638,1.006394
8639,1.006405
8640,1.005916
8641,1.004937
8642,1.005443
8643,1.003982
8644,1.003488
8645,1.007384
8646,1.006420
8647,1.007872
8648,1.006898
8649,1.002009
8650,1.000528
8651,1.005899
8652,1.007380
8653,1.005422
8654,1.006391
8655,1.004443
8656,1.006888
8657,1.006409
8658,1.006394
8659,1.006412
8660,1.002507
8661,1.004931
8662,1.003973
8663,1.004963
8664,1.005426
8665,1.004937
8666,1.007380
8667,1.006894
8668,1.005431
8669,1.004439
8670,1.005438
8671,1.003473
8672,1.008367
8673,1.005420
8674,1.005914
8675,1.006891
8676,1.005421
8677,1.004443
8678,1.003473
8679,1.004942
8680,1.006391
8681,1.004452
8682,1.006902
8683,1.003942
8684,1.002497
8685,1.000555
8686,1.003966
8687,1.002989
8688,1.005923
8689,1.005906
8690,1.003002
8691,1.007859
8692,1.002504
8693,1.003970
8694,1.007386
8695,1.003962
8696,1.004453
8697,1.006394
8698,1.001497
8699,1.005402
8700,1.003951
8701,1.005427
8702,1.003992
8703,1.002481
8704,1.002001
8705,1.003968
8706,1.003473
8707,1.002982
8708,1.002485
8709,1.005913
8710,1.005419
8711,1.003963
8712,1.002992
8713,1.005448
8714,1.002511
8715,1.001992
8716,1.006896
8717,1.005918
8718,1.003963
8719,1.003477
8720,1.005915
8721,1.005454
8722,1.002980
8723,1.002028
8724,1.002511
8725,1.003490
8726,1.002036
8727,1.004931
8728,1.002983
8729,1.002490
8730,1.002967
8731,1.002010
8732,1.002490
8733,1.003494
8734,1.005448
8735,1.004938
8736,1.002497
8737,1.004927
8738,1.002978
8739,1.005420
8740,1.005931
8741,1.004958
8742,1.004954
8743,1.005451
8744,1.006906
8745,1.005411
8746,1.002995
8747,1.003963
8748,1.002013
8749,1.003952
8750,1.003945
8751,1.003466
8752,1.003971
8753,1.007874
8754,1.005429
8755,1.001036
8756,1.002990
8757,1.003483
8758,1.004935
8759,1.005436
8760,1.003963
8761,1.002503
8762,1.004449
8763,1.002994
8764,1.003957
8765,1.004459
8766,1.004937
8767,1.004937
8768,1.007861
8769,1.002499
8770,1.004447
8771,1.007872
8772,1.006412
8773,1.007893
8774,1.005428
8775,1.005921
8776,1.002499
8777,1.005916
8778,1.006398
8779,1.008348
8780,1.003961
8781,1.004940
8782,1.006893
8783,1.008363
8784,1.005433
8785,1.001517
8786,1.003966
8787,1.004465
8788,1.003961
8789,1.006409
8790,1.006434
8791,1.003482
8792,1.003954
8793,1.002985
8794,1.005433
8795,1.004929
8796,1.005904
8797,1.004445
8798,1.004937
8799,1.002010
8800,1.005430
8801,1.005421
8802,1.004952
8803,1.003959
8804,1.005924
8805,1.006893
8806,1.004937
8807,1.001995
8808,1.003475
8809,1.001999
8810,1.004447
8811,1.004431
8812,1.004436
8813,1.003485
8814,1.007393
8815,1.004469
8816,1.007882
8817,1.008360
8818,1.006879
8819,1.002992
8820,1.003503
8821,1.004963
8822,1.007870
8823,1.003491
8824,1.005937
8825,1.003951
8826,1.007357
8827,1.003480
8828,1.004947
8829,1.003959
8830,1.006417
8831,1.004957
8832,1.002998
8833,1.008861
8834,1.004943
8835,1.005443
8836,1.003478
8837,1.004935
8838,1.006400
8839,1.006900
8840,1.005434
8841,1.003971
8842,1.006406
8843,1.004447
8844,1.007397
8845,1.003954
8846,1.005910
8847,1.002984
8848,1.002990
8849,1.003972
8850,1.002009
8851,1.004936
8852,1.003963
8853,1.001044
8854,1.003016
8855,1.002986
8856,1.006396
8857,1.005409
8858,1.004936
8859,1.004447
8860,1.005430
8861,1.007378
8862,1.004459
8863,1.004960
8864,1.003968
8865,1.003464
8866,1.001017
8867,1.005436
8868,1.004945
8869,1.005421
8870,1.002496
8871,1.006398
8872,1.006396
8873,1.003475
8874,1.001527
8875,1.002490
8876,1.003477
8877,1.005905
8878,1.004439
8879,1.002997
8880,1.003468
8881,1.007866
8882,1.003480
8883,1.004445
8884,1.002042
8885,1.006881
8886,1.006409
8887,1.006402
8888,1.007386
8889,1.006903
8890,1.006884
8891,1.004936
8892,1.004448
8893,1.006878
8894,1.006908
8895,1.003966
8896,1.004456
8897,1.002984
8898,1.006394
8899,1.003979
8900,1.004441
8901,1.001532
8902,1.002015
8903,1.006412
8904,1.004456
8905,1.005924
8906,1.002501
8907,1.004935
8908,1.005410
8909,1.004942
8910,1.005910
8911,1.006409
8912,1.002521
8913,1.004950
8914,1.007384
8915,1.007863
8916,1.004945
8917,1.004450
8918,1.005916
8919,1.006398
8920,1.004478
8921,1.003968
8922,1.005440
8923,1.006403
8924,1.004935
8925,1.006897
8926,1.008359
8927,1.002519
8928,1.005433
8929,1.004445
8930,1.000550
8931,1.000554
8932,1.002502
8933,1.003490
8934,1.003478
8935,1.003481
8936,1.002494
8937,1.003969
8938,1.001527
8939,1.003950
8940,1.007379
8941,1.005449
8942,1.003959
8943,1.005421
8944,1.004976
8945,1.007392
8946,1.004947
8947,1.004465
8948,1.005411
8949,1.007861
8950,1.002519
8951,1.004459
8952,1.003976
8953,1.003955
8954,1.002483
8955,1.004453
8956,1.002983
8957,1.004936
8958,1.004456
8959,1.005410
8960,1.002468
8961,1.004924
8962,1.005929
8963,1.005916
8964,0.999571
8965,1.002974
8966,1.003477
8967,1.004956
8968,1.003952
8969,1.003950
8970,1.006865
8971,1.003464
8972,1.003483
8973,1.004940
8974,1.004452
8975,1.004437
8976,1.001512
8977,1.003470
8978,1.002984
8979,1.005420
8980,1.005421
8981,1.003969
8982,1.004924
8983,1.004450
8984,1.005921
8985,1.004442
8986,1.005434
8987,1.005424
8988,1.007874
8989,1.009828
8990,1.004955
8991,1.003950
8992,1.004925
8993,1.005433
8994,1.005409
8995,1.006893
8996,1.008348
8997,1.003942
8998,1.003964
8999,1.003468
9000,1.003949
9001,1.004954
9002,1.003977
9003,1.003496
9004,1.004963
9005,1.006410
9006,1.004955
9007,1.001513
9008,1.001995
9009,1.005926
9010,1.003462
9011,1.002978
9012,1.003984
9013,1.005918
9014,1.003002
9015,1.003002
9016,1.003477
9017,1.004446
9018,1.006891
9019,1.005902
9020,1.002492
9021,1.005426
9022,1.008861
9023,1.005457
9024,1.003021
9025,1.002978
9026,1.003968
9027,1.007399
9028,1.003978
9029,1.006412
9030,1.005442
9031,1.002997
9032,1.004456
9033,1.004443
9034,1.004452
9035,1.005904
9036,1.005421
9037,1.007364
9038,1.007370
9039,1.002506
9040,0.999556
9041,1.004459
9042,1.001515
9043,1.003473
9044,1.004947
9045,1.005421
9046,1.004935
9047,1.004438
9048,1.002961
9049,1.004945
9050,1.004438
9051,1.002974
9052,1.006394
9053,1.003467
9054,1.003986
9055,1.006407
9056,1.004938
9057,1.004947
9058,1.004437
9059,1.002004
9060,1.004947
9061,1.004452
9062,1.005904
9063,1.006399
9064,1.005916
9065,1.006891
9066,1.004942
9067,1.006415
9068,1.006414
9069,1.004435
9070,1.000997
9071,1.003469
9072,1.003467
9073,1.003987
9074,1.003510
9075,1.004971
9076,1.004452
9077,1.006396
9078,1.004945
9079,1.004450
9080,1.005425
9081,1.005922
9082,1.007398
9083,1.008858
9084,1.006396
9085,1.006434
9086,1.004971
9087,1.007883
9088,1.007408
9089,1.005422
9090,1.006907
9091,1.005436
9092,1.003470
9093,1.005438
9094,1.007874
9095,1.008846
9096,1.006891
9097,1.004460
9098,1.003961
9099,1.002985
9100,1.006410
9101,1.002002
9102,1.003481
9103,1.003959
9104,1.005428
9105,1.003474
9106,1.003460
9107,1.006893
9108,1.004941
9109,1.006399
9110,1.007372
9111,1.006907
9112,1.005431
9113,1.004949
9114,1.004470
9115,1.005421
9116,1.003467
9117,1.002987
9118,1.004467
9119,1.004456
9120,1.005430
9121,1.004433
9122,1.006882
9123,1.003489
9124,1.004938
9125,1.003491
9126,1.002017
9127,1.002980
9128,1.005439
9129,1.003476
9130,1.004470
9131,1.008866
9132,1.006895
9133,1.005431
9134,1.005933
9135,1.003480
9136,0.999604
9137,1.004955
9138,1.003959
9139,1.008363
9140,1.005903
9141,1.003487
9142,1.003018
9143,1.004464
9144,1.005936
9145,1.006432
9146,1.007387
9147,1.004464
9148,1.005937
9149,1.008349
9150,1.006902
9151,1.004955
9152,1.003989
9153,1.003958
9154,1.005939
9155,1.004461
9156,1.006427
9157,1.004484
9158,1.003494
9159,1.007380
9160,1.003963
9161,1.006889
9162,1.005925
9163,1.005430
9164,1.006405
9165,1.009334
9166,1.006416
9167,1.005440
9168,1.004465
9169,1.007364
9170,1.007362
9171,1.006415
9172,1.004456
9173,1.005433
9174,1.004941
9175,1.002978
9176,1.002991
9177,1.004931
9178,1.003966
9179,1.004475
9180,1.005923
9181,1.003472
9182,1.004464
9183,1.005446
9184,1.004963
9185,1.003501
9186,1.006412
9187,1.006398
9188,1.002490
9189,1.006895
9190,1.004938
9191,1.005916
9192,1.004952
9193,1.003490
9194,1.005428
9195,1.005922
9196,1.005942
9197,1.005916
9198,10.804976
9199,1.005440
9200,1.005430
9201,1.002999
9202,1.002503
9203,1.003970
9204,1.005914
9205,1.005902
9206,1.008850
9207,1.005432
9208,1.004934
9209,1.008849
9210,1.003502
9211,1.002513
9212,1.003468
9213,1.001034
9214,1.002499
9215,1.002506
9216,1.003482
9217,1.004955
9218,1.003471
9219,1.004923
9220,1.006898
9221,1.004934
9222,1.003477
9223,1.003972
9224,1.005443
9225,1.007386
9226,1.005435
9227,1.005431
9228,1.003954
9229,1.003478
9230,1.002999
9231,1.004470
9232,1.004961
9233,1.004955
9234,1.004464
9235,1.003483
9236,1.004463
9237,1.007373
9238,1.007856
9239,1.006896
9240,1.004469
9241,1.004454
9242,1.005918
9243,1.005434
9244,1.006900
9245,1.005926
9246,1.003968
9247,1.003501
9248,1.001539
9249,1.006391
9250,1.003957
9251,1.002010
9252,1.003004
9253,1.005448
9254,1.005931
9255,1.005459
9256,1.004003
9257,1.004454
9258,1.004477
9259,1.006927
9260,1.006427
9261,1.006893
9262,1.004472
9263,1.004969
9264,1.004443
9265,1.006880
9266,1.007885
9267,1.006894
9268,1.005454
9269,1.004459
9270,1.002018
9271,1.001049
9272,1.002032
9273,1.006407
9274,1.004942
9275,1.004963
9276,1.006905
9277,1.003502
9278,1.002040
9279,1.005924
9280,1.007389
9281,1.007877
9282,1.005441
9283,1.005914
9284,1.005429
9285,1.004456
9286,1.003959
9287,1.005446
9288,1.005446
9289,1.005929
9290,1.003984
9291,1.005447
9292,1.004464
9293,1.007386
9294,1.002509
9295,1.002992
9296,1.004002
9297,1.006917
9298,1.007877
9299,1.006876
9300,1.006394
9301,1.003465
9302,1.004456
9303,1.005911
9304,1.006891
9305,1.006417
9306,1.007390
9307,1.005446
9308,1.007882
9309,1.006888
9310,1.003951
9311,1.005433
9312,1.004947
9313,1.004955
9314,1.005915
9315,1.003495
9316,1.003483
9317,1.007894
9318,1.005416
9319,1.005927
9320,1.006415
9321,1.004937
9322,1.003947
9323,1.004930
9324,1.007389
9325,1.003474
9326,1.008855
9327,1.004453
9328,1.006891
9329,1.007413
9330,1.004464
9331,1.005433
9332,1.004462
9333,1.001536
9334,1.003470
9335,1.003977
9336,1.006415
9337,1.003958
9338,1.004931
9339,1.003971
9340,1.004933
9341,1.006407
9342,1.005907
9343,1.006400
9344,1.004453
9345,1.004452
9346,1.004449
9347,1.005415
9348,1.006913
9349,1.002988
9350,1.007382
9351,1.005916
9352,1.006420
9353,1.004459
9354,1.003491
9355,1.001539
9356,1.006905
9357,1.007386
9358,1.007882
9359,1.005927
9360,1.005438
9361,1.008869
9362,1.007867
9363,1.006399
9364,1.005425
9365,1.002987
9366,1.003467
9367,1.004443
9368,1.003494
9369,1.006900
9370,1.004457
9371,1.005450
9372,1.003493
9373,1.002506
9374,1.003499
9375,1.002982
9376,1.006394
9377,1.006886
9378,1.006409
9379,1.004429
9380,1.003984
9381,1.003481
9382,1.004952
9383,1.002018
9384,1.005430
9385,1.006409
9386,1.003957
9387,1.005918
9388,1.004470
9389,1.003011
9390,1.006443
9391,1.003979
9392,1.006886
9393,1.003968
9394,1.004469
9395,1.002506
9396,1.004472
9397,1.003960
9398,1.004938
9399,1.005426
9400,1.004466
9401,1.009342
9402,1.006903
9403,1.004454
9404,1.004949
9405,1.006439
9406,1.002517
9407,1.005436
9408,1.003478
9409,1.003980
9410,1.003982
9411,1.005415
9412,1.004462
9413,1.004940
9414,1.002980
9415,1.003499
9416,1.006922
9417,1.006907
9418,1.007872
9419,1.006920
9420,1.006399
9421,1.006398
9422,1.006902
9423,1.005929
9424,1.004449
9425,1.007392
9426,1.004477
9427,1.008375
9428,1.004470
9429,1.000079
9430,1.002999
9431,1.003956
9432,1.008362
9433,1.006422
9434,1.004452
9435,1.006428
9436,1.006406
9437,1.006396
9438,1.003966
9439,1.004952
9440,1.005911
9441,1.006406
9442,1.001534
9443,1.002983
9444,1.003471
9445,1.002499
9446,1.004955
9447,1.002488
9448,1.003966
9449,1.004479
9450,1.002522
9451,1.003510
9452,1.005945
9453,1.004469
9454,1.002996
9455,1.005422
9456,1.003960
9457,1.004456
9458,1.006915
9459,1.006437
9460,1.005460
9461,1.005916
9462,1.007396
9463,1.006900
9464,1.006920
9465,1.007383
9466,1.003958
9467,1.007364
9468,1.003969
9469,1.003480
9470,1.003971
9471,1.002032
9472,1.003502
9473,1.003966
9474,1.003493
9475,1.004464
9476,1.004943
9477,1.006889
9478,1.007386
9479,1.005929
9480,1.003968
9481,1.003013
9482,1.001048
9483,1.000539
9484,1.005439
9485,1.006410
9486,1.004461
9487,1.006391
9488,1.004942
9489,1.007393
9490,1.006428
9491,1.006896
9492,1.008846
9493,1.007387
9494,1.005934
9495,1.003976
9496,1.009360
9497,1.008851
9498,1.007399
9499,1.005934
9500,1.002501
9501,1.006916
9502,1.004453
9503,1.005921
9504,1.004955
9505,1.005436
9506,1.002007
9507,1.003477
9508,1.005437
9509,1.006412
9510,1.006403
9511,1.006398
9512,1.006400
9513,1.005925
9514,1.001522
9515,1.002494
9516,1.007383
9517,1.003497
9518,1.003497
9519,1.005455
9520,1.003004
9521,1.005908
9522,1.006403
9523,1.004957
9524,1.003978
9525,1.003016
9526,1.002020
9527,1.003985
9528,1.005945
9529,1.003961
9530,1.003467
9531,1.002535
9532,1.003004
9533,1.003966
9534,1.007883
9535,1.006446
9536,1.003013
9537,1.004946
9538,1.005438
9539,1.006905
9540,1.004955
9541,1.003496
9542,1.003966
9543,1.002006
9544,1.004450
9545,1.004460
9546,1.005436
9547,1.002980
9548,1.003492
9549,1.001553
9550,1.003013
9551,1.002996
9552,1.006429
9553,1.003996
9554,1.006901
9555,1.006889
9556,1.004472
9557,1.005926
9558,1.003992
9559,1.003486
9560,1.003984
9561,1.003984
9562,1.001527
9563,1.001044
9564,1.003954
9565,1.002978
9566,1.007416
9567,1.003981
9568,1.005938
9569,1.004456
9570,1.005942
9571,1.007893
9572,1.003498
9573,1.004450
9574,1.006398
9575,1.004966
9576,1.007404
9577,1.005916
9578,1.007367
9579,1.006399
9580,1.007386
9581,1.004960
9582,1.005914
9583,1.006925
9584,1.005910
9585,1.004937
9586,1.005913
9587,1.005910
9588,1.005428
9589,1.007384
9590,1.003007
9591,1.004446
9592,1.002524
9593,1.006432
9594,1.007877
9595,1.003968
9596,1.005904
9597,1.006898
9598,1.004960
9599,1.003973
9600,1.003497
9601,1.005436
9602,1.004475
9603,1.005451
9604,1.004936
9605,1.002504
9606,1.007389
9607,1.006409
9608,1.003013
9609,1.003511
9610,1.003966
9611,1.004950
9612,1.006414
9613,1.003018
9614,1.002519
9615,1.004452
9616,1.006894
9617,1.009841
9618,1.007389
9619,1.005922
9620,1.003968
9621,1.004454
9622,1.005440
9623,1.006421
9624,1.003965
9625,1.003987
9626,1.004456
9627,1.003966
9628,1.004957
9629,1.003485
9630,1.003959
9631,1.003467
9632,1.004954
9633,1.004447
9634,1.002993
9635,1.004436
9636,1.006403
9637,1.006905
9638,1.003959
9639,1.002508
9640,1.004952
9641,1.003976
9642,1.005436
9643,1.004933
9644,1.005915
9645,1.003961
9646,1.003507
9647,1.002533
9648,1.004001
9649,1.003002
9650,1.004947
9651,1.002982
9652,1.005916
9653,1.007401
9654,1.006907
9655,1.004954
9656,1.004456
9657,1.005434
9658,1.003949
9659,1.002511
9660,1.004937
9661,1.002997
9662,1.003485
9663,1.004947
9664,1.004960
9665,1.005428
9666,1.006891
9667,1.004952
9668,1.003468
9669,1.008347
9670,1.007404
9671,1.005460
9672,1.004464
9673,1.002999
9674,1.004464
9675,1.004937
9676,1.002005
9677,1.001516
9678,1.003958
9679,1.002018
9680,1.003482
9681,1.003965
9682,1.004449
9683,1.006415
9684,1.007868
9685,1.005424
9686,1.005916
9687,1.006409
9688,1.006907
9689,1.003987
9690,1.002521
9691,1.002988
9692,1.007860
9693,1.007394
9694,1.005924
9695,1.006887
9696,1.007867
9697,1.007408
9698,1.004963
9699,1.003490
9700,1.004957
9701,1.004950
9702,1.005439
9703,1.004924
9704,1.007844
9705,1.004445
9706,1.004443
9707,1.004963
9708,1.002028
9709,1.000539
9710,1.002999
9711,1.006425
9712,1.004963
9713,1.005448
9714,1.003977
9715,1.004935
9716,1.004464
9717,1.007389
9718,1.006434
9719,1.003486
9720,1.002508
9721,1.003501
9722,1.005922
9723,1.005433
9724,1.003490
9725,1.006905
9726,1.004930
9727,1.006910
9728,1.003016
9729,1.005434
9730,1.005436
9731,1.006427
9732,1.004952
9733,1.006417
9734,1.007390
9735,1.005921
9736,1.003499
9737,1.003500
9738,1.004941
9739,1.005445
9740,1.006894
9741,1.007390
9742,1.002508
9743,1.006886
9744,1.006423
9745,1.003979
9746,1.004957
9747,1.004479
9748,1.003987
9749,1.006417
9750,1.001040
9751,1.005946
9752,1.005433
9753,1.009336
9754,1.007380
9755,1.005440
9756,1.003009
9757,1.004977
9758,1.004472
9759,1.007377
9760,1.007865
9761,1.003475
9762,1.005919
9763,1.004928
9764,1.009327
9765,1.004447
9766,1.006415
9767,1.004450
9768,1.003984
9769,1.005464
9770,1.007406
9771,1.003011
9772,1.003478
9773,1.002992
9774,1.003466
9775,1.006400
9776,1.004937
9777,1.002016
9778,1.005941
9779,1.004472
9780,1.002509
9781,1.004447
9782,1.005430
9783,1.006886
9784,1.007412
9785,1.002994
9786,1.002528
9787,1.004957
9788,1.006422
9789,1.006910
9790,1.003987
9791,1.004955
9792,1.006889
9793,1.005433
9794,1.003496
9795,1.003475
9796,1.004954
9797,1.002988
9798,1.005921
9799,1.003971
9800,1.005443
9801,1.003986
9802,1.003485
9803,1.003473
9804,1.005919
9805,1.004456
9806,1.007383
9807,1.004955
9808,1.004459
9809,1.002025
9810,1.006416
9811,1.004477
9812,1.005449
9813,1.002515
9814,1.004963
9815,1.005924
9816,1.005434
9817,1.005432
9818,1.008851
9819,1.006893
9820,1.005914
9821,1.007865
9822,1.007882
9823,1.005447
9824,1.005931
9825,1.007860
9826,1.003468
9827,1.001032
9828,1.006412
9829,1.007389
9830,1.004464
9831,1.007377
9832,1.006910
9833,1.005937
9834,1.002991
9835,1.005428
9836,1.003976
9837,1.004954
9838,1.004464
9839,1.006916
9840,1.008838
9841,1.008858
9842,1.006415
9843,1.002991
9844,1.005917
9845,1.008853
9846,1.005921
9847,1.007385
9848,1.007885
9849,1.005929
9850,1.002055
9851,1.004975
9852,1.005440
9853,1.006903
9854,1.006903
9855,1.004936
9856,1.006405
9857,1.005424
9858,1.005439
9859,1.005927
9860,1.006414
9861,1.005436
9862,1.004960
9863,1.001028
9864,1.002997
9865,1.001044
9866,1.006417
9867,1.006412
9868,1.006908
9869,1.005942
9870,1.006907
9871,1.008856
9872,1.005444
9873,1.006406
9874,1.002018
9875,1.004957
9876,1.007884
9877,1.004974
9878,1.005431
9879,1.007392
9880,1.004457
9881,1.002514
9882,1.004947
9883,1.004952
9884,1.005911
9885,1.007392
9886,1.005448
9887,1.005930
9888,1.004955
9889,1.003970
9890,1.004459
9891,1.006910
9892,1.004486
9893,1.002028
9894,1.002506
9895,1.006427
9896,1.005448
9897,1.006427
9898,1.004445
9899,1.004439
9900,1.008365
9901,1.008353
9902,1.005424
9903,1.006891
9904,1.007399
9905,1.002988
9906,1.005926
9907,1.006903
9908,1.006437
9909,1.005940
9910,1.004441
9911,1.003955
9912,1.004459
9913,1.005929
9914,1.004950
9915,1.007386
9916,1.006908
9917,1.007869
9918,1.007399
9919,1.007885
9920,1.005456
9921,1.003007
9922,1.004481
9923,1.007384
9924,1.008380
9925,1.008358
9926,1.007379
9927,1.005434
9928,1.007867
9929,1.009835
9930,1.006898
9931,1.005430
9932,1.003971
9933,1.004442
9934,1.005948
9935,1.005443
9936,1.003013
9937,1.006900
9938,1.005431
9939,1.005924
9940,1.007887
9941,1.005431
9942,1.003976
9943,1.008359
9944,1.004446
9945,1.003487
9946,1.004960
9947,1.003486
9948,1.006915
9949,1.003976
9950,1.004937
9951,1.006396
9952,1.004450
9953,1.004453
9954,1.004461
9955,1.005934
9956,1.004439
9957,1.006412
9958,1.005948
9959,1.006422
9960,1.002999
9961,1.003510
9962,1.005938
9963,1.005436
9964,1.004452
9965,1.006890
9966,1.007882
9967,1.005443
9968,1.005919
9969,1.005426
9970,1.004461
9971,1.002985
9972,1.005440
9973,1.004941
9974,1.002511
9975,1.004954
9976,1.004464
9977,1.003977
9978,1.002508
9979,1.004957
9980,1.001057
9981,1.002503
9982,1.004449
9983,1.002514
9984,1.004466
9985,1.007379
9986,1.008360
9987,1.004974
9988,1.005915
9989,1.003489
9990,1.004463
9991,1.003972
9992,1.004944
9993,1.006403
9994,1.005457
9995,1.004442
9996,1.003480
9997,1.005440
9998,1.004954
9999,1.006884
